id,ley,resumen,ciudad,fecha_aprobacion,fecha_promulgacion,url,tema,subtemas,latitud,longitud
scz_349,Ley Autonómica Municipal Nº 1496,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Salud, al destacado: ""Dr. RÓMULO CALVO BRAVO""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001496&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_350,Ley Autonómica Municipal Nº 1495,"Otorga el Honor, al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Empresarial, al destacado ciudadano: ""WALDO SAAVEDRA POOPE""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001495&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_351,Ley Autonómica Municipal Nº 1494,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Profesional, al destacado: ""MSc. OSCAR FERNANDO CASTEDO CADARIO""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001494&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_352,Ley Autonómica Municipal Nº 1493,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Laboral al señor: ""EVERTY CARTAGENA MELGAR"".",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001493&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_353,Ley Autonómica Municipal Nº 1492,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Institucional, Categoría Desarrollo Ambiental a la empresa: ""RECIGLASS""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001492&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.755000686987028,-63.17402686293111
scz_354,Ley Autonómica Municipal Nº 1491,"Otorga el Honor al ""Merito Municipal"", en la mención Servicio Ciudadano, Categoría Desarrollo Económico a la destacada Escuela: ""EL MANÁ""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001491&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.782791277734795,-63.17322977457496
scz_355,Ley Autonómica Municipal Nº 1490,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Institucional, Categoría Desarrollo Humano al: ""COLEGIO DE ECONOMISTAS DE SANTA CRUZ""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001490&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.766340091459888,-63.20073623224658
scz_356,Ley Autonómica Municipal Nº 1489,"Otorga el Honor al ""Merito Municipal"", en la mención Servicio Institucional, Categoría Desarrollo Urbano a la: ""FEDERACIÓN DE TRANSPORTISTAS 16 DE NOVIEMBRE DE SANTA CRUZ"".",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001489&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.792694457912667,-63.18534410341051
scz_357,Ley Autonómica Municipal Nº 1488,"Otorga el ""Homenaje Póstumo"" a quien en vida fue: ""Dr. ISAAC SANDOVAL RODRIGUEZ"".",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001488&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_358,Ley Autonómica Municipal Nº 1487,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Especial Artística, al destacado: ""ÓSCAR MARIO PAZ HURTADO"" (BONNY LOVY).",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001487&pagina=36#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_359,Ley Autonómica Municipal Nº 1486,"""Ley Autonómica Municipal de Regularización e Incentivo Tributario""",Santa Cruz,27/01/2022,31/01/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001486&pagina=36#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_360,Ley Autonómica Municipal Nº 1485,"""Ley que aprueba el Reformulado al Plan Operativo Anual (POA) y Presupuesto Gestión 2021, del Gobierno Autónomo Municipal de Santa Cruz de la Sierra""",Santa Cruz,16/12/2021,24/12/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001485&pagina=36#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_361,Ley Autonómica Municipal Nº 1484,"""Ley Municipal de Registro de Personalidad Jurídica para la Junta Vecinal del Barrio Caminero Norte, U.V.132, Distrito Municipal No 9, de la Ciudad de Santa Cruz de la Sierra""",Santa Cruz,9/12/2021,18/01/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001484&pagina=37#abrir-la-ley,administracion publica,Registro de personería jurídica para organizaciones sociales,-17.851629873555552,-63.20585402393588
scz_362,Ley Autonómica Municipal Nº 1483,"""Ley Municipal de Registro de Personalidad Jurídica para la Junta Vecinal de la Urbanización El Palmar Fonvis, U.V 171, Distrito Municipal Nº 12, de la Ciudad de Santa Cruz de la Sierra"".",Santa Cruz,9/12/2021,30/12/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001483&pagina=37#abrir-la-ley,administracion publica,Registro de personería jurídica para organizaciones sociales,-17.847249503959176,-63.15738304220027
scz_363,Ley Autonómica Municipal Nº 1482,"Ley Modificatoria de la Ley Autonómica Municipal GAMSCS N° 1225, de 22 de noviembre de 2019 de Modificación de los Anexos I y II de la Ley Autonómica Municipal GAMSCS N°1096, de 20 de marzo de 2019.",Santa Cruz,9/12/2021,27/12/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001482&pagina=37#abrir-la-ley,administracion publica,Modificaciones a marco regulatorio,,
scz_364,Ley Autonómica Municipal Nº 1481,"""Ley Municipal de Registro de Personalidad Jurídica para la Junta Vecinal del Barrio ""Villa Amboró"", UV. 241, Distrito Municipal No 12, de la Ciudad de Santa Cruz de la Sierra""",Santa Cruz,1/12/2021,23/12/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001481&pagina=37#abrir-la-ley,administracion publica,Registro de personería jurídica para organizaciones sociales,-17.85385944946323,-63.16614834761452
scz_365,Ley Autonómica Municipal Nº 1480,"""Ley que Abroga a la Ordenanza Municipal N° 008/2009, Ley Autonómica Municipal GAMSCS N° 200/2015 ""Ley que modifica el artículo primero de la Ordenanza Municipal N° 008/2009 de 17 de diciembre de 2015"" y Ley Autonómica Municipal GAMSCS N° 500/2017 ""Bien de Dominio Público"" de 31 de enero de 2017""",Santa Cruz,23/11/2021,20/12/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001480&pagina=37#abrir-la-ley,administracion publica,Modificaciones a marco regulatorio,-17.86851528861409,-62.94259371903927
scz_366,Ley Autonómica Municipal Nº 1479,"""Ley Autonómica Municipal para la Aprobación de Modificación Presupuestaria por la Adición de Presupuesto Emergente de Financiamiento con la Asociación Internacional de Fomento Banco Mundial""",Santa Cruz,23/11/2021,29/11/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001479&pagina=37#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_367,Ley Autonómica Municipal Nº 1478,"""Ley de Complementación a la Ley Autonómica Municipal GAMSCS N°1455 Excepcional y Transitoria de Cambio de Radicatoria de Vehículos Automotores al Gobierno Autónomo Municipal de Santa Cruz de la Sierra""",Santa Cruz,14/10/2021,19/10/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001478&pagina=37#abrir-la-ley,transporte,Registro de propiedad de vehículos,,
scz_368,Ley Autonómica Municipal Nº 1475,"""Ley que autoriza la enajenación a título gratuito de dos (2) bienes inmuebles del Gobierno Autónomo Municipal de Santa Cruz de la Sierra, a favor del Órgano Judicial para la construcción de una infraestructura judicial""",Santa Cruz,21/09/2021,21/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001475&pagina=37#abrir-la-ley,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-17.71457,-63.17756
scz_369,Ley Autonómica Municipal Nº 1474,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Ciudadano Categoría Especial, al destacado ciudadano: ""RUNY ELVIO CALLAÚ MONASTERIO""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001474&pagina=37#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.7199,-69.17835
scz_370,Ley Autonómica Municipal Nº 1473,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Institucional Categoría Desarrollo Urbano, a la destacada Empresa Inmobiliaria:""M-40 PLAZA EMPRESARIAL S.R.L.""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001473&pagina=37#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_371,Ley Autonómica Municipal Nº 1472,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Institucional Categoría Desarrollo Humano, a la destacada: ""ESCUELA NACIONAL DE TEATRO""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001472&pagina=38#abrir-la-ley,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
scz_372,Ley Autonómica Municipal Nº 1471,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Institucional Categoría Desarrollo Económico, al destacado: ""INSTITUTO TÉCNICO CEPESS""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001471&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_373,Ley Autonómica Municipal Nº 1470,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Institucional Categoría Desarrollo Ambiental, a la destacada: ""EMPRESA PLANTFOR S.R.L.""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001470&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_374,Ley Autonómica Municipal Nº 1469,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Ciudadano Categoría Laboral, al destacado ciudadano: ""ROBERTO SANDRO FERNÁNDEZ""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001469&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_375,Ley Autonómica Municipal Nº 1468,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención Servicio Ciudadano, Categoría Profesional, al destacado: ""FRANCISCO ARAUZ CARO"".",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001468&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_376,Ley Autonómica Municipal Nº 1467,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención Servicio Ciudadano, Categoría Empresarial, a la destacada: ""NANCY CAMPERO DE GONZALES""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001467&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_377,Ley Autonómica Municipal Nº 1466,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención Servicio Ciudadano, Categoría Salud, al destacado: ""MARCELO RIOS ALIAGA""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001466&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_378,Ley Autonómica Municipal Nº 1465,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", con la mención de Servicio Ciudadano, Categoría Investigación al ciudadano: ""CARLOS SCHLINK RUIZ""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001465&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_379,Ley Autonómica Municipal Nº 1464,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Institucional Categoría Deportivo, al destacado ciudadano: ""PABEL HERLAND AJATA FUENTES"".",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001464&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_380,Ley Autonómica Municipal Nº 1463,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención Servicio Ciudadano, Categoría Juvenil, a los destacados: CESAR MARTIN PEREYRA PATICÚ y OCTAVIO ANDRES PEREYRA PATICÚ",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001463&pagina=38#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_381,Ley Autonómica Municipal Nº 1462,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Ciudadano, Categoría Educación, al destacado: ""CÉSAR LEONARDO HERRERA GARCÍA""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001462&pagina=39#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_382,Ley Autonómica Municipal Nº 1461,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en la mención, Servicio Ciudadano, Categoría Cultura, al ciudadano: ""MIGUEL RODRIGUEZ LIRA ""BOMBOLITO""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001461&pagina=39#abrir-la-ley,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
scz_383,Ley Autonómica Municipal Nº 1460,"Declárese ""HIJO ILUSTRE"" del Municipio de Santa Cruz de la Sierra, al ciudadano: ""ANTONIO NICOLÁS CASTELLANOS FRANCO""",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001460&pagina=39#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_384,Ley Autonómica Municipal Nº 1459,"Otórguese el Honor al ""MÉRITO MUNICIPAL"", en los 211 Aniversario de la Gesta Libertaria de Santa Cruz, con la mención Servicio Ciudadano Categorías: Cultura, Educación, Juvenil, Deportivo, Investigación, Salud, Empresarial, Profesional, Laboral, Mención Servicio Institucional, Categorías: Desarrollo Ambiental, Desarrollo Económico, Desarrollo Humano, Desarrollo Urbano y Distinción Especial.",Santa Cruz,16/09/2021,17/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001459&pagina=39#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_385,Ley Autonómica Municipal Nº 1458,"Otórguese el ""Homenaje Póstumo"" a quien en vida fue: ""Sr. Roberto Gustavo Martin Valcárcel Möller-Hergt"", destacado artista plástico y docente universitario, con más de cuatro décadas de trabajo. Donde aportó al desarrollo artístico con mucho valor tanto material como intelectual.",Santa Cruz,13/09/2021,13/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001458&pagina=39#abrir-la-ley,"patrimonio, cultura y turismo",Preservación del patrimonio o difusión de las artes,,
scz_386,Ley Autonómica Municipal Nº 1457,"""Ley de Aprobación del Plan Operativo Anual y Presupuesto de la Gestión 2022 y Presupuesto Plurianual 2021-2025, del Gobierno Autónomo Municipal de Santa Cruz de la Sierra""",Santa Cruz,6/09/2021,7/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001457&pagina=39#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_387,Ley Autonómica Municipal Nº 1456,"""Ley de Alianzas Público - Privadas""",Santa Cruz,3/09/2021,6/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001456&pagina=39#abrir-la-ley,administracion publica,Alianzas público Privadas,,
scz_388,Ley Autonómica Municipal Nº 1455,"""Ley Excepcional y Transitoria de Cambio de Radicatoria de Vehículos Automotores al Gobierno Autónomo Municipal de Santa Cruz de la Sierra""",Santa Cruz,3/09/2021,6/09/2021,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001455&pagina=39#abrir-la-ley,transporte,Registro de propiedad de vehículos,,
